142,Mu Ji Beef Noodles 穆記牛肉麵館,"Legend has it that the beef noodle recipe of this popular establishment was secreted out of the Qing imperial kitchen by a chef who scribbled it on his shirt. Though the story is subject to doubt, there is no question that Mu Ji's beef noodles are fit for a king. The hand-rolled noodles are topped with a generous portion of chewy beef. Both the stewed and braised varieties are sure to satisfy. The restaurant is also known for its beef buns.
Open daily 11:00-21:00","1F., No.239, Wuxing St., Xinyi Dist., Taipei City Taiwan, R.O.C",Taipei 101/World Trade Center,https://www.travel.taipei/en/gourmet/details/676,
143,Marco Polo Restaurant 馬可波羅餐廳,"Enjoy the modern, elegant ambiance at Taipei’s trendiest Italian restaurant. Indulge in the essence of Italian cuisine and impeccable service while taking in the breath-taking views of Taipei City.
Mon 18:00 - 01:00
Tue 18:00 - 01:00
Wen 18:00 - 01:00
Thu 18:00 - 01:00
Fri 11:30 - 01:00
Sat 11:30 - 01:00
Sun 11:30 - 01:00","No.201, Sec. 2, Dunhua S. Rd,, Da'an Dist., Taipei City Taiwan, R.O.C",Liuzhangli,https://www.travel.taipei/en/gourmet/details/658,
144,Yun Fu Lou Restaurant 永福樓,"Yun Fu Lou Restaurant is one of those oldest Jiangzhe cuisine style Chinese food restaurants in Taipei, but today, its famous dishes are Peking Roasted Duck, Dim Sum, and Japanese style shrimp. Yun Fu Lou provides different dining environment that customers can choose for different occasions, like live piano playing in the general dining room, private rooms with karaoke for small groups, and ballroom for wedding party. The combination of the menu and multi-function of the dining area makes Yun Fu Lou take the lead of modern restaurant operation.
Weekdays: 11: 30-15: 17:00: 30-21: 45; Holidays: 11: 30-21: 45","2、3F, No.14, Lane 15, Sec. 5, Zhongxiao E. Rd., Da'an Dist., Taipei City Taiwan, R.O.C",Zhongxiao Fuxing,https://www.travel.taipei/en/gourmet/details/672,
145,Little Shanghai 小上海,"Little Shanghai's specialty is seafood steamed dumplings with a generous scallop flavor and plenty of fresh and juicy goodness. Other popular selections at Little Shanghai include Chaozhou-style rice tamales (zong-zi) and soy stewed beef noodle soup. The latter is made with a light clear broth and large chunks of tendon beef.
Daily 10:30 to 14:30, 16:30 to 21:00","No. 62, Sec. 4, Minsheng E. Rd., Songshan Dist., Taipei City Taiwan, R.O.C",SongShan Airport,https://www.travel.taipei/en/gourmet/details/664,
146,Bolero 波麗路西餐廳(老店),11:30-21:30,"No. 314, Minsheng W. Rd., Datong Dist., Taipei City Taiwan, R.O.C",Daqiaotou,https://www.travel.taipei/en/gourmet/details/677,
147,Chin-Chin Garden Restaurant 青青食尚花園會館,"In 2011, Chin-Chin launched “Zhishan Waterfront Handmade Taiwanese Delicacies”, a menu-less restaurant that continues the traditional Taiwanese chefs’ pursuit of good taste. Incorporating art into dining, Zhishan Waterfront is expected to continue as a leading brand of sophisticated Taiwanese cuisine!","No. 32, Lane 266, Section 2, Zhishan Rd, Shilin Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/gourmet/details/673,
148,Three Coins Restaurant 大三元酒樓,"Three Coins is a multi-purpose restaurant that combines cuisines and tradition in an artistic setting. Despite its inconspicuous, gray-hued exterior, the surprisingly spacious interior of Three Coins oozes elegance with a gold palette, a carefully arranged dining area and visual effects. To ensure customer satisfaction, each table is manned by a member of the large waiting staff to render timely services.
 
 Driven by a persistent pursuit of culinary excellence, the restaurant developed a long-lasting reputation with freshly prepared, modern-style Cantonese dishes and heavenly dim sum based on a mixture of Eastern and Western recipes. The must-try of Three Coins is the papaya and seafood gratin, a half-salty, half-sweet treat made from sweet, small green papaya fruits and rich cheese.
Daily 11:00-14:00, 17:00-21:30","No. 46, Hengyang Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/gourmet/details/709,
149,Hao Ji Danzih Noodles 好記擔仔麵,"For 16 years, Hao Ji insisted using fresh ingredients instead of frozen ones. Combining Hakka and Taiwanese with other native cooking styles to cook with the sauce prepared with traditional treatment, Hao Ji provides foodies an experience to taste various Taiwanese local cuisines. Just like the hotselling Tainan style ""Tan-Tsai Noodles""(also named ""peddler noodles""), using 30 kg shrimps and spareribs soup with secret receipt then stirring the minced pork with noodles, can be sold more than 2,000 bowls a day!
Daily 11:30~01:00","No. 79, Jilin Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Songjiang Nanjing,https://www.travel.taipei/en/gourmet/details/671,
150,Salico Foods 大黑松小倆口,"Made from indigenous pineapples mixed with Australian butter and cream, the brand’s pineapple cakes are baked at high temperatures and contain deliciously visible fruit fibers wrapped in beautifully baked golden crust that is full of rich butter flavor yet tastes non-greasy. Unlike typical pineapple cakes, these moderately sweet yet interestingly sour delicacies offer a solid texture and fruity aroma in each bite!
AM9:30~PM21:00","No. 99, Boai Rd., Datong Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/gourmet/details/697,
151,Dalai Braised Pork Rice Eatery 大來小館(永康店),"11:00-21:30 everyday
Dalai Eatery has not only won the first prize in braised pork rice, but its other dishes have also won praise from food lovers. It is a good choice for simple dining or hosting a banquet. Its dishes include: stuffed eggplant with meat, stewed cabbage with plaice, braised pork trotter, intestine, pig belly, garlic oyster, etc.; other signature dishes such as crispy squid rolls, steamed clam with melon, fried milkfish belly, fried garlic sprouts with dried shrimp, fried Chinese chives with dried shrimp, etc, are just some of the numerous dishes highly recommended. Smart food lovers will let the boss recommend the dishes, and just sit back to enjoy the wonderfully prepared food.","No.2, Lane 7, Yongkang Street (Yongkang Branch), Da'an Dist., Taipei City Taiwan, R.O.C",Dongmen,https://www.travel.taipei/en/gourmet/details/661,
152,Chiu Ru 九如商號,"This Zhejiang-Jiangsu style restaurant has earned its reputation on authentic glutinous rice dishes, from stir-fried rice cakes and Huzhou meat tamales (zong-zi) to fermented rice dumpling soup. The Huzhou tamales come in sweet (bean paste) and savory (pork) varieties. Chiu Ru is also considered to be the original source of sesame rice dumpling soup in Taiwan. Available in clear and fermented eggy soup varieties, this is a perfect dish to warm you up on a winter day.
Weekdays 09:00 to 21:30; Weekends 09:00 to 21:00","No. 69, Sec. 4, Ren-ai Rd., Da'an Dist., Taipei City Taiwan, R.O.C",Zhongxiao Fuxing,https://www.travel.taipei/en/gourmet/details/675,
153,Ten Ren Cha For Tea 天仁喫茶趣,"09:00-22:00
The most popular menu items in the shop are: Mat-Cha Ice Cream, Fresh Tea Leaf Tempura, Pu-Erh Beef Noodles, Pouchong Steamed Cabbage, etc. 
Cha For Tea constantly introduces new products, and the latest menu items include: King's Tea Cod and Osmanthus Cake with Cranberry. The restaurant also serves various vegetarian dishes as well as seasonal dishes. Come enjoy a bowl of tea, spend the day with us and forget all of your troubles!","No. 152, Fuxing North Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Nanjing Fuxing,https://www.travel.taipei/en/gourmet/details/667,
154,REGAL LOTUS Vegetarian Buffet Restaurant 御蓮齋,"Monday to Sunday
Lunch: 11:30 ~ 14:00
Dinner: 17:45 ~ 21:00","B1, No. 188, Section 5, Nanjing East Road, Songshan Dist., Taipei City Taiwan, R.O.C",Nanjing Sanmin,https://www.travel.taipei/en/gourmet/details/678,
155,Fei-qian 肥前屋,11:30-14:30、17:30-21:00,"No. 13-2, Lane 121, Sec. 1, Zhongshan N. Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Zhongshan,https://www.travel.taipei/en/gourmet/details/660,
156,Yang Ji’s Corn and Peanut Ice,"Once you adjust to the idea of corn as a dessert topping, head to Yang Ji's for a cool summer treat. Another popular variety of shave iced dessert sold here is made with boiled peanuts. Try the corn and peanut combo for the full experience.
Weekdays 12:00 to 22:00; Weekends 12:00 to 22:00","No. 38, Sec. 2, Hankou St., Wanhua Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/gourmet/details/663,
157,727 Seafood Restaurant 柒貳柒海鮮餐廳,"727 Seafood Restaurant provides delicate Chinese cuisines and insists the ""new style of fine food and high quality of crab meal"" as their demand.
 
 The specialty ""Thai Red Curry Crab"" provides bread to soak the amazing and original curry sauce providing customers a whole new experience for ""Chinese cuisines used in western way"". ""Stewed Bamboo and Beef Pot"", ""Sashimi Combo"", and ""Chengdu Hot Chili Fish"" can satisfy each gourmet’s appetite for fine food
Tue.~Sun. 11:00-14:00；17:00-21:30","No.322, Sec. 2, Chenggong Rd., Neihu Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/gourmet/details/665,
158,Silk House 晶華酒店- 晶華軒,"Located on the third floor of the Taipei Grand Formosa Regent, the Lan Ting presents fine Chinese cuisine in an ambiance of understated elegance. Traditional calligraphy fuses with a modern lighting design to create a timeless aesthetic that complements the artfully prepared dishes, including a regularly updated selection of full course meals. The restaurant's 10 private dining rooms can be reserved for banquet parties of four to 24.
886-2-2521-5000#3680 ( Booking: 2523-8000#3236)",", 3F, No. 41, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Zhongshan,https://www.travel.taipei/en/gourmet/details/653,
159,Qing-ye 青葉餐廳,11:00-14:30 / 17:00~22:30,"No. 10, Lane 105, Sec. 1, Zhongshan N. Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Zhongshan,https://www.travel.taipei/en/gourmet/details/670,
160,Dragon Inn Dumplings 龍門客棧餃子館,"Opening Hours: Mon-Sun 17:00-23:30
closed on 2nd Monday and 4th Saturday every month","No. 19, Lane 61, Linsen South Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Shandao Temple,https://www.travel.taipei/en/gourmet/details/683,
161,Simon Templar 賽門鄧普拉,11:00 AM-9:00 PM every day,"No. 46, Section 2, Kaifeng St., Wanhua Dist., Taipei City Taiwan, R.O.C",Beimen,https://www.travel.taipei/en/gourmet/details/690,
162,Beitou Tianpao Beef Noodle Shop 北投老又新牛肉麵,"Founded by a former police squad chief, this Beitou District shop earned fourth place at the 2005Taipei International Newrow Mian Festival. Generous helpings and chewy homemade noodles that soak up the broth flavor have earned Tianpao a loyal following.
11:00~21:30","1F., No.204, Sec. 4, Chenggong Rd., Neihu Dist., Taipei City Taiwan, R.O.C",Neihu,https://www.travel.taipei/en/gourmet/details/668,
163,Beef Restaurant 牛店牛肉麵,"From its frescoes of cattle to its wood and stone design, Beef Restaurant’s interior design leaves people gaping. Its light soup not only does not have an oily taste, but it possesses an uniquely pleasant aroma. Its signature dish, ""Manhan Beef Noodle Soup,” fills your bowl with beef, beef tendon and beef stomach – a portion size certain to leave you satisfied. Those who enjoy strong flavors can add the restaurant’s special spicy beef marrow sauce. Simply delectable! (My Taipei - 2005 Winter)
Tue ~ Sun 11:30-21:00, Closed on Mondays.","No.91, Kunming St, Wanhua Dist., Taipei City Taiwan, R.O.C",Ximen,https://www.travel.taipei/en/gourmet/details/680,
164,A-Cai's Shop 阿才的店,"With 50's and 60's movie posters and old pictures on the wall, antique furniture and old Taiwanese music in the air, A-Cai’s Shop not only gives people a :good old time"" replica but actually rough and lively dining experience. ""Stewed Beef Tendon, Tripe, and Sirloin with Chinese Herbs"" is the most popular dish that people always like to try, and people can talk out loudly and eat and drink like a cowboy here. That's the real spirit of the ""good old time"" in A-Cai's Shop.","No.17, Lane 41, Sec. 2, Ren-ai Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Zhongxiao Xinsheng,https://www.travel.taipei/en/gourmet/details/674,
165,"The Guest House, Sheraton Taipei Hotel 臺北喜來登飯店-請客樓",Daily 11:30-14:30；18:00-22:00,"17F., No.12, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Shandao Temple,https://www.travel.taipei/en/gourmet/details/684,
166,Nio Yeh (Beef Boss) Tomato Beef Noodles 牛爺蕃茄牛肉麵店,"Tomato and beef are a perfect match. At Nio Yeh, we bring you beef noodles with a fully cooked tomato and soup base of rich tomato flavor that is sour yet sweet. The tomato flavor further complements the taste of beef, creating an even clearer and sweeter soup base. The best part of having a bowl of tomato beef noodles is its healthy tomato soup base.
 
 Nio Yeh's beef noodles use top-grade imported beef ribs, which are stewed along with various ingredients that give the ribs their rich flavor. Beef ribs are tender but chewy; the combination of the beef ribs and full-bodied ramen noodles has made it the favorite dish of many gourmands and celebrities.
Mon-Fri: 11:00~14:30,16:30~20:30
Sat: 11:00~14:30","No.19, Ln.124, Songjiang Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Songjiang Nanjing,https://www.travel.taipei/en/gourmet/details/687,
167,Spring Natural Vegetarian Restaurant 春天素食餐廳,"Using natural organic materials, ""Spring Natural Vegetarian Restaurant"" offers cuisines by buffet and open kitchen style, and gives vegetarian cuisine a new look. Specialties like ""Fried Bearded Tooth Mushroom with Wine, Sesame Oil, and Soy Bean"", simulated ""Shark’s Fin"", ""King Oyster Mushroom"", and ""Fried Dumpling"" etc, more than a hundred delicacies are provided in Spring Natural Vegetarian Restaurant. Even the non-vegetarians and foreigners will be touched first and then praise profusely when they are dining here.
Lunch 11:45-14:00,Tea-time 14:30-16:30,Dinner 17:45-21:30,Holiday 11:30-14:00/17:30-21:30","3F., No.177, Sec. 1, Heping E. Rd., Da'an Dist., Taipei City Taiwan, R.O.C",Taipower Building,https://www.travel.taipei/en/gourmet/details/686,
